sno,year,gender,tid,mid,player1,country1,firstServe1,ace1,double1,firstPointWon1,secPointWon1,fastServe1,avgFirstServe1,avgSecServe1,break1,return1,total1,winner1,error1,net1,win
1530,2012,m,4,588725,Rajeev Ram,USA,52,7,2,76,56,0,0,0,8,32,92,7,2,0,0
1531,2012,m,4,588714,Tommy Haas,GER,57,7,6,74,49,209,185,156,24,35,157,38,44,65,0
1532,2012,m,4,588683,Mikhail Youzhny,RUS,59,8,8,79,56,0,0,0,31,33,183,8,8,0,0
1533,2012,m,4,588681,Tobias Kamke,GER,47,4,7,63,43,194,180,143,31,37,104,30,55,70,0
1534,2012,m,4,588619,Daniel GimenoTraver,ESP,52,4,2,73,59,0,0,0,0,25,79,4,2,0,0
1535,2012,m,4,588613,Kevin Anderson,RSA,61,8,2,68,61,217,188,160,0,26,85,30,31,63,0
1536,2012,m,4,588713,Florent Serra,FRA,60,8,3,66,56,196,181,141,0,22,98,31,31,71,0
1537,2012,m,4,588726,Benjamin Becker,GER,52,6,5,72,43,217,193,151,13,34,89,41,51,57,0
1538,2012,m,4,588687,Lukasz Kubot,POL,61,7,6,67,48,0,0,0,29,29,88,7,6,0,0
1539,2012,m,4,588706,Andreas Seppi,ITA,57,3,1,70,46,0,0,0,0,27,73,3,1,0,0
1540,2012,m,4,588559,Rhyne Williams,USA,62,7,2,75,50,210,185,154,0,20,68,30,23,87,0
1541,2012,m,4,588599,Carlos Berlocq,ARG,66,4,6,63,52,205,183,146,45,39,132,31,34,74,0
1542,2012,m,4,588571,Edouard RogerVasselin,FRA,62,7,7,72,48,0,0,0,50,39,170,7,7,0,0
1543,2012,m,4,588563,Juan Monaco,ARG,66,8,5,62,69,210,165,143,29,41,184,34,44,76,0
1544,2012,m,4,588575,Jesse Levine,CAN,60,7,3,64,51,218,173,160,36,31,130,35,51,51,0
1545,2012,m,4,588568,Matthias Bachinger,GER,54,17,10,72,51,0,0,0,23,29,175,17,10,0,0
1546,2012,m,4,588573,Malek Jaziri,TUN,47,5,12,67,32,0,0,0,43,32,82,5,12,0,0
1547,2012,m,4,588564,Sergiy Stakhovsky,UKR,56,3,5,71,51,0,0,0,29,29,123,3,5,0,0
1548,2012,m,4,588560,Olivier Rochus,BEL,43,1,7,70,43,178,164,141,50,24,78,18,25,63,0
1549,2012,m,4,588605,Jerzy Janowicz,POL,51,12,12,80,56,0,0,0,50,31,113,12,12,0,0
1550,2012,m,4,588566,Teimuraz Gabashvili,RUS,61,2,7,76,47,0,0,0,23,31,156,2,7,0,0
1551,2012,m,4,588574,Paolo Lorenzi,ITA,52,0,6,47,21,209,185,143,100,26,35,10,25,42,0
1552,2011,m,4,344045,Rafael Nadal,ESP,68,2,3,52,42,205,172,130,43,42,122,32,37,76,0
1553,2011,m,4,343528,Roger Federer,SUI,61,11,4,67,56,207,183,148,60,29,143,49,59,67,0
1554,2011,m,4,343411,Andy Murray,GBR,54,8,2,66,46,215,185,138,20,33,106,44,55,75,0
1555,2011,m,4,343529,Janko Tipsarevic,SRB,66,10,5,65,22,210,188,144,31,40,105,40,64,60,0
1556,2011,m,4,343391,JoWilfried Tsonga,FRA,53,5,3,69,40,223,191,143,67,33,75,17,34,58,0
1557,2011,m,4,343433,John Isner,USA,67,17,5,74,50,225,201,172,17,27,123,55,54,67,0
1558,2011,m,4,343409,Andy Roddick,USA,59,8,3,63,32,220,202,165,0,25,51,15,25,38,0
1559,2011,m,4,343530,Alexandr Dolgopolov,UKR,41,5,5,79,42,209,183,139,33,32,88,25,44,68,0
1560,2011,m,4,343412,Juan Carlos Ferrero,ESP,57,8,8,73,50,197,172,143,0,25,128,34,39,50,0
1561,2011,m,4,343390,Juan Monaco,ARG,66,2,2,40,48,199,176,149,0,22,42,4,23,38,0
1562,2011,m,4,343486,Mardy Fish,USA,60,3,4,72,60,212,176,138,25,32,146,43,55,69,0
1563,2011,m,4,343521,Gilles Simon,FRA,69,6,1,73,52,0,0,0,42,36,155,6,1,0,0
1564,2011,m,4,343434,Donald Young,USA,59,2,5,48,38,204,162,130,60,38,62,19,53,71,0
1565,2011,m,4,343392,David Ferrer,ESP,58,12,4,69,57,193,186,144,22,29,100,49,34,73,0
1566,2011,m,4,343410,Gilles Muller,LUX,54,11,1,66,33,204,191,156,100,26,66,34,43,61,0
1567,2011,m,4,343253,Nikolay Davydenko,RUS,73,1,2,56,45,202,165,143,50,29,66,18,32,67,0
1568,2011,m,4,343255,Ivo Karlovic,CRO,63,22,4,77,40,218,199,159,40,29,113,45,42,48,0
1569,2011,m,4,343235,Tomas Berdych,CZE,49,1,3,59,39,213,193,154,0,33,37,9,22,67,0
1570,2011,m,4,343233,Marcel Granollers,ESP,64,1,1,60,43,180,164,135,0,27,32,11,17,57,0
1571,2011,m,4,343246,Marin Cilic,CRO,49,12,5,69,51,212,193,141,22,31,104,40,44,50,0
1572,2011,m,4,343251,Tommy Haas,GER,58,7,6,71,37,197,180,146,50,32,119,38,71,69,0
1573,2011,m,4,343252,Fernando Verdasco,ESP,80,4,3,68,25,220,178,152,50,31,76,19,22,60,0
1574,2011,m,4,343247,Kevin Anderson,RSA,64,7,4,60,61,213,191,159,22,35,117,33,51,67,0
1575,2011,m,4,343276,Alex Jr. Bogomolov,RUS,67,3,6,74,53,196,167,139,0,23,99,30,23,78,0
1576,2011,m,4,343275,Juan Martin Del Potro,ARG,59,3,6,72,51,209,186,141,14,33,146,36,72,64,0
1577,2011,m,4,343277,Juan Ignacio Chela,ARG,60,1,1,59,51,186,162,133,29,29,86,19,41,59,0
1578,2011,m,4,343274,Feliciano Lopez,ESP,46,5,9,65,41,217,189,157,0,24,60,17,44,43,0
1579,2011,m,4,343248,Florian Mayer,GER,58,6,3,70,41,194,181,136,25,31,73,30,31,63,0
1580,2011,m,4,343271,Julien Benneteau,FRA,62,17,4,73,49,205,183,144,0,23,83,47,36,68,0
1581,2011,m,4,343250,Igor Kunitsyn,RUS,47,1,4,74,47,193,172,136,0,27,71,17,17,63,0
1582,2011,m,4,343249,David Nalbandian,ARG,53,6,7,63,40,199,183,151,38,36,84,36,60,70,0
1583,2011,m,4,343149,Carlos Berlocq,ARG,67,2,6,38,23,207,183,138,50,34,0,11,26,40,0
1584,2011,m,4,343141,Potito Starace,ITA,57,5,4,59,43,0,0,0,38,33,0,5,4,0,0
1585,2011,m,4,343152,Flavio Cipolla,ITA,59,0,12,52,52,0,0,0,53,42,0,0,12,0,0
1586,2011,m,4,343142,Richard Gasquet,FRA,55,8,4,79,51,205,173,143,43,32,0,44,18,64,0
1587,2011,m,4,343117,Fabio Fognini,ITA,55,5,5,53,46,197,175,146,0,27,0,16,35,85,0
1588,2011,m,4,343116,Philipp Petzschner,GER,49,10,5,81,49,213,188,144,20,29,0,38,37,71,0
1589,2011,m,4,343144,Mikhail Kukushkin,KAZ,48,2,5,66,46,0,0,0,75,37,0,2,5,0,0
1590,2011,m,4,343136,Gael Monfils,FRA,54,21,10,72,53,217,183,156,40,36,0,81,81,54,0
1591,2011,m,4,343137,Dudi Sela,ISR,61,0,1,58,54,178,165,138,0,13,0,10,22,63,0
1592,2011,m,4,343150,Bernard Tomic,AUS,56,5,4,52,27,199,180,143,0,22,0,9,34,0,0
1593,2011,m,4,343145,Radek Stepanek,CZE,56,3,4,61,32,197,180,148,25,33,0,21,37,66,0
1594,2011,m,4,343138,Alejandro Falla,COL,50,8,3,64,48,194,173,138,40,32,0,31,46,68,0
1595,2011,m,4,343147,Sergei Bubka,UKR,57,4,1,74,38,226,197,154,50,32,0,18,33,70,0
1596,2011,m,4,343143,Marsel Ilhan,TUR,62,3,3,63,39,205,185,143,100,21,0,14,31,56,0
1597,2011,m,4,343120,Michael Llodra,FRA,48,2,6,59,37,0,0,0,0,21,0,2,6,0,0
1598,2011,m,4,343140,Malek Jaziri,TUN,53,4,7,60,47,205,180,141,0,30,0,23,25,46,0
1599,2011,m,4,343205,Rogerio Dutra Da Silva,BRA,46,3,1,63,51,202,178,143,29,36,0,23,40,65,0
1600,2011,m,4,343212,Robby Ginepri,USA,55,4,4,69,62,197,176,138,0,22,0,26,16,47,0
1601,2011,m,4,343185,Diego Junqueira,ARG,79,0,1,44,63,170,143,122,50,31,0,12,30,70,0
1602,2011,m,4,343211,Guillermo GarciaLopez,ESP,56,1,9,65,48,193,176,138,43,34,0,33,55,65,0
1603,2011,m,4,343213,Stanislas Wawrinka,SUI,59,8,7,66,43,212,181,146,50,43,0,63,72,50,0
1604,2011,m,4,343202,Steve Darcis,BEL,51,4,3,71,45,0,0,0,33,26,0,4,3,0,0
1605,2011,m,4,343201,Vasek Pospisil,CAN,53,19,8,73,59,0,0,0,43,29,0,19,8,0,0
1606,2011,m,4,343210,Robin Haase,NED,59,5,7,62,41,205,186,146,30,39,0,53,58,66,0
1607,2011,m,4,343206,James Blake,USA,57,1,5,73,42,207,186,143,22,34,0,33,51,78,0
1608,2011,m,4,343209,JeanRene Lisnard,MON,43,3,5,70,36,193,178,136,29,31,0,18,34,69,0
1609,2011,m,4,343200,Jack Sock,USA,58,9,2,67,39,215,189,156,14,29,0,42,38,63,0
1610,2011,m,4,343181,Denis Istomin,UZB,56,7,2,68,44,197,178,136,50,39,0,37,39,63,0
1611,2011,m,4,343208,Ernests Gulbis,LAT,60,19,14,82,45,0,0,0,29,34,0,19,14,0,0
1612,2011,m,4,343203,Jurgen Melzer,AUT,49,8,9,73,45,0,0,0,38,46,0,8,9,0,0
1613,2011,m,4,343204,Ivan Ljubicic,CRO,44,15,8,82,34,217,194,151,67,35,0,36,45,71,0
1614,2011,m,4,343207,Nicolas Mahut,FRA,56,3,5,60,37,199,181,164,0,27,0,18,28,50,0
1615,2011,m,4,342875,Conor Niland,IRL,50,1,2,40,13,189,168,141,0,20,0,3,18,50,0
1616,2011,m,4,342920,Pere Riba,ESP,48,2,6,54,34,0,0,0,33,31,0,2,6,0,0
1617,2011,m,4,342863,Michael Berrer,GER,60,9,5,71,46,0,0,0,8,32,0,9,5,0,0
1618,2011,m,4,342911,Ivan Dodig,CRO,54,9,8,63,46,0,0,0,25,37,0,9,8,0,0
1619,2011,m,4,342771,Frederico Gil,POR,62,1,7,60,44,0,0,0,22,35,0,1,7,0,0
1620,2011,m,4,342823,Kei Nishikori,JPN,61,3,5,65,35,0,0,0,50,30,0,3,5,0,0
1621,2011,m,4,342815,Fernando Gonzalez,CHI,52,3,3,73,62,0,0,0,0,21,0,3,3,0,0
1622,2011,m,4,342816,Sergiy Stakhovsky,UKR,63,3,5,57,47,197,178,138,20,30,0,23,30,52,0
1623,2011,m,4,342818,Romain Jouan,FRA,44,0,3,58,51,207,183,133,33,25,0,10,38,100,0
1624,2011,m,4,342824,Horacio Zeballos,ARG,54,6,12,78,47,0,0,0,57,32,0,6,12,0,0
1625,2011,m,4,342817,Albert Ramos,ESP,63,10,7,73,51,0,0,0,14,36,0,10,7,0,0
1626,2011,m,4,342765,Augustin Gensse,FRA,70,4,3,57,41,0,0,0,0,25,0,4,3,0,0
1627,2011,m,4,342766,Xavier Malisse,BEL,60,7,1,66,38,0,0,0,60,33,0,7,1,0,0
1628,2011,m,4,342828,Albert Montanes,ESP,54,3,7,75,50,0,0,0,33,34,0,3,7,0,0
1629,2011,m,4,342810,Pablo Andujar,ESP,59,5,5,64,48,0,0,0,26,43,0,5,5,0,0
1630,2011,m,4,342825,Grigor Dimitrov,BUL,56,3,5,64,45,209,188,157,30,37,0,25,45,64,0
1631,2011,m,4,342855,Santiago Giraldo,COL,52,2,2,61,34,205,181,141,75,39,0,21,29,43,0
1632,2011,m,4,342820,Thomaz Bellucci,BRA,56,9,6,67,46,0,0,0,50,40,0,9,6,0,0
1633,2011,m,4,342852,Michael Yani,USA,58,4,1,70,50,0,0,0,20,35,0,4,1,0,0
1634,2011,m,4,342769,Ryan Harrison,USA,43,1,7,51,53,207,178,149,57,35,0,11,37,50,0
1635,2011,m,4,342812,Philipp Kohlschreiber,GER,49,6,3,70,46,0,0,0,0,31,0,6,3,0,0
1636,2011,m,4,342819,Andreas Seppi,ITA,60,6,6,57,24,0,0,0,50,40,0,6,6,0,0
1637,2011,m,4,342811,Jonathan Dasnieres de Veigy,FRA,66,5,2,69,29,201,180,138,20,33,0,31,44,44,0
1638,2011,m,4,342821,Viktor Troicki,SRB,63,13,5,76,35,215,193,138,38,35,0,44,64,50,0
1639,2011,m,4,342872,YenHsun Lu,TPE,55,6,3,70,56,199,185,156,25,29,0,17,19,57,0
1640,2011,m,4,342876,Andreas HaiderMaurer,AUT,53,14,10,75,51,0,0,0,33,25,0,14,10,0,0
1641,2011,m,4,342903,Frank Dancevic,CAN,51,4,2,68,42,0,0,0,0,29,0,4,2,0,0
1642,2011,m,4,342914,Jarkko Nieminen,FIN,55,2,6,69,43,204,180,125,43,33,0,25,43,71,0
1643,2011,m,4,342813,Victor Hanescu,ROU,44,2,5,77,54,0,0,0,75,32,0,2,5,0,0
1644,2011,m,4,342827,Go Soeda,JPN,58,0,3,55,37,0,0,0,0,17,0,0,3,0,0
1645,2011,m,4,342826,Thiemo de Bakker,NED,53,12,8,76,36,0,0,0,29,30,0,12,8,0,0
1646,2011,m,4,342814,Tobias Kamke,GER,55,0,7,51,44,191,173,141,17,29,0,10,39,48,0
1647,2011,m,4,343069,Louk Sorensen,IRL,66,6,1,64,55,197,164,133,20,33,0,29,41,75,0
1648,2011,m,4,343066,Steve Johnson,USA,63,23,7,72,46,205,181,154,36,31,0,67,79,66,0
1649,2011,m,4,343065,Joao Souza,BRA,63,10,5,67,40,205,189,157,14,38,0,45,52,49,0
1650,2011,m,4,343073,Marcos Baghdatis,CYP,46,11,5,84,58,212,193,139,40,29,0,43,24,67,0
1651,2011,m,4,343075,Filippo Volandri,ITA,49,0,5,61,36,181,162,131,0,20,0,9,29,67,0
1652,2011,m,4,342996,Karol Beck,SVK,63,0,5,55,33,0,0,0,0,24,0,0,5,0,0
1653,2011,m,4,343067,Daniel GimenoTraver,ESP,53,8,10,70,48,0,0,0,35,41,0,8,10,0,0
1654,2011,m,4,343071,Ricardo Mello,BRA,63,1,5,67,59,183,165,135,33,35,0,58,75,79,0
1655,2011,m,4,342866,Maximo Gonzalez,ARG,59,4,3,51,60,0,0,0,50,31,0,4,3,0,0
1656,2011,m,4,342877,Lukas Lacko,SVK,55,7,6,55,48,204,185,149,40,28,0,29,56,65,0
1657,2011,m,4,342924,Dmitry Tursunov,RUS,53,7,12,66,49,0,0,0,55,36,0,7,12,0,0
1658,2011,m,4,342858,Marinko Matosevic,AUS,64,0,1,43,50,194,185,139,0,40,0,7,13,100,0
1659,2011,m,4,342983,Tatsuma Ito,JPN,54,3,6,65,49,205,181,143,0,28,0,21,38,62,0
1660,2011,m,4,343030,Lukas Rosol,CZE,49,3,7,61,29,0,0,0,0,31,0,3,7,0,0
1661,2011,m,4,343074,Rui Machado,POR,51,1,3,59,44,0,0,0,100,25,0,1,3,0,0
1662,2011,m,4,343068,Somdev Devvarman,IND,69,1,4,56,42,196,165,135,38,34,0,22,41,69,0
1663,2011,m,4,342861,Igor Andreev,RUS,57,3,3,68,47,199,185,146,50,33,0,23,53,48,0
1664,2011,m,4,342908,Jesse Huta Galung,NED,45,7,6,67,44,213,194,146,40,34,0,25,45,68,0
1665,2011,m,4,342909,Olivier Rochus,BEL,61,5,6,62,37,0,0,0,33,44,0,5,6,0,0
1666,2011,m,4,342918,Adrian Mannarino,FRA,45,1,6,52,34,199,178,143,0,22,0,8,35,50,0
1667,2011,m,4,343064,Michael Russell,USA,60,0,8,62,53,189,164,148,50,34,0,36,40,70,0
1668,2011,m,4,343095,Marc Gicquel,FRA,49,8,8,81,47,204,193,152,50,34,0,50,44,69,0
1669,2011,m,4,343070,Ryan Sweeting,USA,55,3,10,69,46,0,0,0,55,38,0,3,10,0,0
1670,2011,m,4,342984,Nicolas Almagro,ESP,49,12,2,70,43,207,185,149,8,37,0,38,41,53,0
1671,2011,m,4,342879,Mikhail Youzhny,RUS,52,4,3,71,44,188,176,149,0,33,0,31,32,66,0
1672,2011,m,4,342916,Edouard RogerVasselin,FRA,54,4,4,64,55,0,0,0,25,33,0,4,4,0,0
1673,2011,m,4,342859,Matthias Bachinger,GER,54,12,5,70,41,0,0,0,50,43,0,12,5,0,0
1674,2011,m,4,342860,Eric Prodon,FRA,46,4,10,62,37,0,0,0,60,36,0,4,10,0,0
1675,2011,m,4,342907,Blaz Kavcic,SLO,60,4,11,77,45,0,0,0,17,26,0,4,11,0,0
1676,2011,m,4,342910,Bobby Reynolds,USA,56,12,9,68,50,199,176,154,9,33,0,31,47,57,0
1677,2011,m,4,342912,Robert Farah,COL,49,5,8,67,51,0,0,0,27,33,0,5,8,0,0
1678,2011,m,4,342915,Andrey Golubev,KAZ,52,7,7,56,41,204,178,152,60,40,0,41,59,60,0
1679,2010,m,4,314656,Novak Djokovic,SRB,66,5,4,64,46,201,188,151,75,32,119,45,47,62,0
1680,2010,m,4,314396,Mikhail Youzhny,RUS,59,3,5,67,39,197,181,151,50,25,64,21,33,68,0
1681,2010,m,4,314416,Roger Federer,SUI,53,12,5,74,46,213,193,156,43,34,148,48,66,73,0
1682,2010,m,4,314379,Fernando Verdasco,ESP,59,6,6,61,56,210,185,164,100,21,75,25,41,59,0
1683,2010,m,4,314377,Stanislas Wawrinka,SUI,54,13,5,77,43,222,199,143,55,37,154,48,71,54,0
1684,2010,m,4,314267,Gael Monfils,FRA,56,3,6,52,42,212,175,143,15,36,88,17,37,48,0
1685,2010,m,4,314246,Robin Soderling,SWE,58,2,4,67,51,218,191,148,33,29,82,16,32,53,0
1686,2010,m,4,314116,Feliciano Lopez,ESP,52,10,6,75,42,225,202,164,0,20,75,27,41,66,0
1687,2010,m,4,314115,David Ferrer,ESP,64,7,5,70,48,194,175,144,25,37,188,38,49,79,0
1688,2010,m,4,314123,Sam Querrey,USA,53,19,6,84,52,225,197,141,20,33,186,70,55,62,0
1689,2010,m,4,314045,Tommy Robredo,ESP,55,7,5,75,56,201,176,143,33,28,114,36,35,72,0
1690,2010,m,4,314000,Richard Gasquet,FRA,69,3,7,65,42,212,178,149,25,36,108,39,41,56,0
1691,2010,m,4,314001,Mardy Fish,USA,55,3,4,59,47,213,185,148,25,32,62,13,30,50,0
1692,2010,m,4,314039,Albert Montanes,ESP,60,9,8,69,42,201,178,143,100,27,92,28,43,71,0
1693,2010,m,4,314037,Jurgen Melzer,AUT,67,2,3,59,56,201,178,146,17,30,87,23,31,74,0
1694,2010,m,4,313991,Gilles Simon,FRA,56,6,2,65,51,207,180,143,0,24,76,17,41,47,0
1695,2010,m,4,313975,Sergiy Stakhovsky,UKR,68,4,2,54,33,194,173,146,0,14,31,10,18,50,0
1696,2010,m,4,313977,Daniel GimenoTraver,ESP,44,4,3,70,46,210,193,149,0,23,69,25,55,71,0
1697,2010,m,4,313976,David Nalbandian,ARG,52,5,9,56,49,205,183,152,50,31,109,24,63,64,0
1698,2010,m,4,313992,Andy Murray,GBR,50,5,5,68,43,218,188,141,50,38,135,43,43,60,0
1699,2010,m,4,313978,Nicolas Almagro,ESP,56,3,2,71,54,212,170,138,0,29,81,21,23,77,0
1700,2010,m,4,313989,John Isner,USA,68,33,2,77,38,231,202,175,22,32,145,63,61,48,0
1701,2010,m,4,313990,Michael Llodra,FRA,69,12,7,72,51,207,176,160,67,24,98,42,38,52,0
1702,2010,m,4,313955,Kevin Anderson,RSA,63,8,6,72,40,217,188,154,50,29,99,35,40,60,0
1703,2010,m,4,313957,Janko Tipsarevic,SRB,57,4,3,55,53,207,180,135,67,34,124,46,50,57,0
1704,2010,m,4,313964,Arnaud Clement,FRA,63,5,6,71,51,196,168,136,38,36,136,39,42,60,0
1705,2010,m,4,313965,James Blake,USA,69,1,5,64,54,202,181,149,25,31,76,27,31,58,0
1706,2010,m,4,313947,Thiemo de Bakker,NED,57,8,2,64,36,217,180,139,17,28,60,23,35,56,0
1707,2010,m,4,313946,Kei Nishikori,JPN,54,0,3,55,41,188,165,136,0,23,24,8,16,67,0
1708,2010,m,4,313963,Juan Carlos Ferrero,ESP,54,1,3,66,42,199,178,148,20,29,69,19,35,64,0
1709,2010,m,4,313962,PaulHenri Mathieu,FRA,51,3,3,78,43,205,178,151,0,23,61,15,27,53,0
1710,2010,m,4,313923,Denis Istomin,UZB,61,10,0,72,50,205,186,146,0,21,88,30,40,57,0
1711,2010,m,4,313928,Philipp Kohlschreiber,GER,59,9,3,71,48,205,183,152,67,37,126,45,58,73,0
1712,2010,m,4,313919,Benoit Paire,FRA,54,22,9,73,51,0,0,0,50,33,163,0,0,0,0
1713,2010,m,4,313927,Ryan Harrison,USA,63,10,8,73,36,218,186,162,35,36,164,63,73,55,0
1714,2010,m,4,313922,Benjamin Becker,GER,57,8,4,72,43,215,189,144,50,30,83,35,40,63,0
1715,2010,m,4,313924,Jeremy Chardy,FRA,54,10,6,69,54,0,0,0,50,20,92,0,0,0,0
1716,2010,m,4,313920,Florent Serra,FRA,63,6,2,59,49,196,181,152,33,29,79,18,33,67,0
1717,2010,m,4,313921,Adrian Mannarino,FRA,56,0,5,57,40,205,185,136,0,29,66,10,32,69,0
1718,2010,m,4,313925,Dustin Brown,GER,49,6,6,67,38,220,201,139,100,23,57,24,24,38,0
1719,2010,m,4,313926,Juan Ignacio Chela,ARG,65,3,2,65,41,0,0,0,13,31,86,0,0,0,0
1720,2010,m,4,313930,Marcel Granollers,ESP,56,3,2,62,49,204,183,144,25,28,68,15,24,55,0
1721,2010,m,4,313929,Guillermo GarciaLopez,ESP,52,6,4,71,57,0,0,0,50,35,135,0,0,0,0
1722,2010,m,4,313918,Dudi Sela,ISR,49,4,3,69,43,0,0,0,33,35,94,0,0,0,0
1723,2010,m,4,313932,Marco Chiudinelli,SUI,69,14,5,73,63,210,188,149,50,24,113,40,20,67,0
1724,2010,m,4,313901,Julien Benneteau,FRA,73,6,1,73,56,207,181,152,33,35,66,29,18,63,0
1725,2010,m,4,313902,Victor Hanescu,ROU,68,12,4,66,55,205,188,159,0,27,87,37,19,54,0
1726,2010,m,4,313860,Nikolay Davydenko,RUS,63,3,3,69,38,215,176,149,0,27,60,21,27,62,0
1727,2010,m,4,313865,Thomaz Bellucci,BRA,56,19,5,80,59,215,189,151,25,21,148,52,54,53,0
1728,2010,m,4,313801,Igor Andreev,RUS,60,2,4,61,49,209,185,159,0,30,84,19,35,62,0
1729,2010,m,4,313836,Andy Roddick,USA,66,17,3,78,54,228,202,167,40,27,116,40,23,59,0
1730,2010,m,4,313851,Eduardo Schwank,ARG,65,4,2,59,55,197,175,148,50,40,58,22,17,47,0
1731,2010,m,4,313838,Pablo Cuevas,URU,64,3,3,57,33,207,165,141,7,35,71,18,27,59,0
1732,2010,m,4,313855,Peter Polansky,CAN,64,7,4,63,53,205,173,152,25,33,122,30,31,75,0
1733,2010,m,4,313863,Philipp Petzschner,GER,60,6,3,69,50,217,196,148,20,29,97,30,34,46,0
1734,2010,m,4,313859,Taylor Dent,USA,70,9,7,65,40,230,185,165,0,24,64,23,28,50,0
1735,2010,m,4,313866,Ivan Dodig,CRO,66,7,4,68,40,0,0,0,67,29,97,0,0,0,0
1736,2010,m,4,313839,Carsten Ball,AUS,55,13,7,64,41,0,0,0,0,31,76,0,0,0,0
1737,2010,m,4,313867,Marin Cilic,CRO,52,13,12,67,53,205,185,136,42,39,190,54,93,56,0
1738,2010,m,4,313856,Richard Berankis,LTU,51,11,20,72,43,0,0,0,50,39,166,0,0,0,0
1739,2010,m,4,313850,Ricardo Mello,BRA,57,4,3,67,44,188,172,139,13,35,81,25,32,58,0
1740,2010,m,4,313857,Guillaume Rufin,FRA,49,15,10,72,49,0,0,0,20,30,90,0,0,0,0
1741,2010,m,4,313852,Andreas Beck,GER,58,8,11,68,39,205,188,162,50,27,68,23,36,63,0
1742,2010,m,4,313751,Teimuraz Gabashvili,RUS,69,7,2,71,49,197,176,138,0,24,103,49,38,85,0
1743,2010,m,4,313707,Maximo Gonzalez,ARG,65,0,3,51,41,0,0,0,43,36,81,0,0,0,0
1744,2010,m,4,313797,Donald Young,USA,55,4,5,61,43,207,172,143,0,23,51,12,25,62,0
1745,2010,m,4,313787,Tobias Kamke,GER,54,0,15,65,43,0,0,0,30,33,103,0,0,0,0
1746,2010,m,4,313677,Santiago Giraldo,COL,57,3,0,65,71,0,0,0,0,25,76,0,0,0,0
1747,2010,m,4,313743,Rainer Schuettler,GER,58,5,9,66,49,0,0,0,46,40,164,0,0,0,0
1748,2010,m,4,313792,Peter Luczak,AUS,65,2,2,68,52,0,0,0,25,32,128,0,0,0,0
1749,2010,m,4,313817,Ivan Ljubicic,CRO,47,16,8,72,48,218,196,151,25,30,120,46,51,61,0
1750,2010,m,4,313699,Alexandr Dolgopolov,UKR,42,8,10,65,40,0,0,0,13,31,61,0,0,0,0
1751,2010,m,4,313706,Daniel Brands,GER,54,12,9,78,43,0,0,0,40,33,108,0,0,0,0
1752,2010,m,4,313678,Jarkko Nieminen,FIN,62,8,3,76,44,0,0,0,10,32,91,0,0,0,0
1753,2010,m,4,313680,Ernests Gulbis,LAT,60,10,9,75,50,215,196,165,0,27,82,26,34,62,0
1754,2010,m,4,313695,Rik de Voest,RSA,66,9,3,69,51,196,176,135,40,33,169,27,49,63,0
1755,2010,m,4,313701,Florian Mayer,GER,61,9,4,58,43,0,0,0,0,30,76,0,0,0,0
1756,2010,m,4,313720,Pere Riba,ESP,54,15,4,71,50,0,0,0,38,39,152,0,0,0,0
1757,2010,m,4,313698,Fabio Fognini,ITA,60,3,12,61,43,212,180,139,41,41,151,28,66,70,0
1758,2010,m,4,313790,Lukas Lacko,SVK,54,5,7,70,26,205,186,148,50,31,65,20,27,40,0
1759,2010,m,4,313763,Ruben RamirezHidalgo,ESP,50,8,7,78,47,0,0,0,25,25,96,0,0,0,0
1760,2010,m,4,313785,YenHsun Lu,TPE,53,12,7,63,50,0,0,0,43,31,109,0,0,0,0
1761,2010,m,4,313791,Mikhail Kukushkin,KAZ,54,3,6,54,49,0,0,0,0,21,64,0,0,0,0
1762,2010,m,4,313765,Bradley Klahn,USA,69,6,6,69,43,197,175,144,27,31,113,38,54,79,0
1763,2010,m,4,313789,Andreas Seppi,ITA,52,5,7,69,50,0,0,0,38,34,135,0,0,0,0
1764,2010,m,4,313755,Lukasz Kubot,POL,62,3,6,57,47,0,0,0,22,30,79,0,0,0,0
1765,2010,m,4,313764,Potito Starace,ITA,67,4,1,65,57,0,0,0,50,32,123,0,0,0,0
1766,2010,m,4,313784,Andrey Golubev,KAZ,44,1,5,62,47,201,180,159,100,23,56,16,42,69,0
1767,2010,m,4,313793,Xavier Malisse,BEL,45,7,5,57,41,0,0,0,71,40,99,0,0,0,0
1768,2010,m,4,313788,Jack Sock,USA,55,4,7,63,57,201,168,141,67,30,82,31,33,81,0
1769,2010,m,4,313800,Frederico Gil,POR,68,8,1,70,45,183,162,141,0,23,81,23,16,56,0
1770,2010,m,4,313697,Radek Stepanek,CZE,59,8,5,71,49,202,185,152,25,35,114,34,37,68,0
1771,2010,m,4,313691,Lukas Rosol,CZE,54,2,6,69,37,0,0,0,0,23,67,0,0,0,0
1772,2010,m,4,313754,Carlos Berlocq,ARG,59,2,6,47,42,0,0,0,50,41,70,0,0,0,0
1773,2010,m,4,313786,Tomas Berdych,CZE,55,8,5,78,64,218,196,151,0,24,91,37,18,54,0
1774,2010,m,4,313575,Michael Russell,USA,60,5,7,52,51,207,178,149,17,33,81,20,46,61,0
1775,2010,m,4,313577,Simon Greul,GER,58,1,3,51,64,0,0,0,100,25,57,0,0,0,0
1776,2010,m,4,313615,Somdev Devvarman,IND,57,1,1,59,46,0,0,0,50,31,69,0,0,0,0
